age,annual_income,total_debt,credit_limit,current_balance,num_late_payments_12m,employment_years,credit_risk
67.0,,26617.25,6300.0,2207.6,0.0,4.2,0
42.0,,39367.1,8200.0,303.14,1.0,9.3,0
41.0,83161.68,129875.5,24600.0,,2.0,1.6,0
30.0,42052.5,58296.23,8800.0,,1.0,2.5,1
24.0,82775.79,125223.57,15500.0,6116.65,1.0,,1
53.0,105969.84,156991.63,26900.0,2239.82,0.0,16.4,0
62.0,111211.11,216692.24,21300.0,3795.13,0.0,11.8,0
37.0,20483.91,37728.48,9200.0,3516.15,1.0,1.9,0
18.0,35642.8,86463.01,5900.0,,0.0,0.0,0
25.0,74798.36,191535.57,21100.0,14270.37,0.0,1.0,0
63.0,75493.44,88205.46,,,0.0,43.8,0
33.0,208910.78,24972.24,50000.0,6315.14,0.0,,0
31.0,31427.29,2873.64,10100.0,2003.51,1.0,12.6,0
29.0,109196.15,39502.57,21300.0,5871.96,0.0,4.8,0
68.0,67735.44,19561.32,26100.0,6878.3,0.0,13.9,0
40.0,20248.96,19968.73,5100.0,1068.04,0.0,,0
32.0,38999.76,10006.89,,4851.65,0.0,4.6,0
45.0,63418.87,109410.06,23100.0,10331.7,1.0,8.1,0
51.0,19484.61,12087.92,8100.0,2824.24,0.0,7.7,0
19.0,15609.83,22102.47,6300.0,2045.19,,0.1,0
49.0,18830.9,6200.89,6300.0,1348.22,0.0,8.0,0
40.0,63289.85,132254.8,16900.0,1287.68,0.0,7.8,0
39.0,40505.77,80097.96,12200.0,1115.88,1.0,14.2,0
68.0,37347.7,39896.71,14200.0,3810.69,0.0,3.1,0
42.0,38125.05,94232.02,15800.0,7440.98,0.0,5.1,0
,23052.43,12708.32,4200.0,2006.19,2.0,17.0,1
39.0,41198.54,86722.23,10900.0,2889.72,0.0,3.1,0
66.0,18174.25,25987.57,7000.0,1186.29,0.0,16.4,0
69.0,110479.44,109573.7,30900.0,18544.15,0.0,44.1,0
59.0,149551.76,41825.61,37300.0,10284.79,0.0,6.4,0
23.0,15000.0,6998.32,4100.0,574.15,1.0,0.4,0
32.0,40885.15,94082.32,13500.0,5886.65,0.0,6.8,1
60.0,42514.19,68141.16,19100.0,3637.99,1.0,12.7,0
54.0,,33465.45,14500.0,4544.89,0.0,20.3,1
,98806.46,123877.2,21000.0,,0.0,25.7,0
25.0,40956.82,12549.14,8100.0,1507.52,0.0,1.0,1
61.0,51382.3,16575.82,8400.0,3878.93,,25.0,0
61.0,300000.0,687915.49,50000.0,7092.0,2.0,21.7,0
22.0,50676.84,59469.32,15900.0,1462.55,,0.6,0
56.0,156333.05,154518.69,,13206.45,0.0,23.7,0
21.0,73217.71,187218.46,26300.0,13496.3,1.0,0.8,1
23.0,38862.09,42398.16,14500.0,3633.16,0.0,2.4,0
62.0,35156.32,30701.08,,1148.49,1.0,3.6,0
49.0,53940.48,41545.31,13700.0,4732.8,0.0,14.2,0
69.0,27559.87,40492.35,12300.0,1559.71,1.0,,0
47.0,32263.13,46474.61,8500.0,1434.43,0.0,23.8,0
64.0,42031.04,10100.75,15900.0,8399.1,1.0,2.6,0
52.0,64602.35,113684.05,18500.0,8049.14,0.0,14.2,0
57.0,162039.97,342744.44,50000.0,23401.29,0.0,17.9,0
69.0,40498.79,66095.38,15400.0,3730.83,2.0,37.0,0
33.0,71461.26,168221.83,25000.0,12813.57,0.0,8.6,0
30.0,20399.41,15044.08,8300.0,947.25,1.0,8.0,1
67.0,102352.01,60465.16,44200.0,11341.47,0.0,38.1,0
59.0,19283.22,,6200.0,,0.0,35.4,0
47.0,87468.31,42168.98,19400.0,,0.0,9.1,0
,51608.67,15827.89,13900.0,4073.39,,9.7,0
34.0,50393.03,14896.03,19000.0,2724.21,1.0,,0
36.0,45244.72,94051.19,15600.0,7136.82,0.0,17.8,0
45.0,24816.11,,,1715.02,0.0,24.0,0
43.0,25617.67,20612.62,4200.0,2074.6,0.0,9.3,0
54.0,89492.68,44964.93,,16061.83,,7.0,0
43.0,54565.77,108044.17,12300.0,5063.54,0.0,12.2,0
40.0,45047.19,58629.99,13500.0,1927.62,0.0,16.3,0
26.0,,44111.28,26400.0,7796.38,0.0,3.9,0
29.0,57571.69,111254.02,,3247.96,0.0,5.3,0
18.0,33665.91,64055.82,5900.0,901.39,1.0,0.0,0
18.0,237185.48,315395.81,,5262.37,1.0,0.0,1
64.0,84495.52,62977.74,18200.0,4707.56,0.0,39.6,0
51.0,58468.37,87868.31,13300.0,2171.64,1.0,,0
49.0,39808.4,97299.03,12700.0,4393.18,0.0,10.2,1
65.0,95957.03,24233.03,28900.0,11845.84,0.0,21.3,0
42.0,33774.43,22937.04,7100.0,396.84,0.0,18.3,0
,32110.4,24194.26,5500.0,1318.07,0.0,4.9,0
62.0,,238951.31,30100.0,2588.75,1.0,8.6,0
18.0,55182.72,101791.63,24600.0,,0.0,0.0,0
33.0,,22717.25,10000.0,5041.8,1.0,2.6,1
56.0,54361.5,33584.73,22300.0,4215.85,2.0,21.6,0
22.0,90229.52,214382.33,36500.0,5001.87,0.0,2.3,0
39.0,78649.19,160357.08,23900.0,11651.36,1.0,10.3,0
46.0,97203.05,248360.92,35200.0,21326.26,0.0,18.1,0
,25597.92,54528.07,5300.0,1433.95,0.0,0.5,0
29.0,95749.39,99863.6,34100.0,3607.22,0.0,6.1,0
43.0,48657.67,16304.18,11300.0,1474.83,1.0,9.3,0
33.0,57151.47,93740.96,22800.0,3791.64,0.0,9.9,0
68.0,111937.58,103416.4,19600.0,4913.83,0.0,7.1,0
54.0,,96919.91,31500.0,9083.71,0.0,20.6,0
39.0,66878.41,75884.12,12000.0,4678.72,0.0,3.9,0
46.0,16475.04,39077.1,6800.0,504.1,2.0,7.8,0
31.0,52717.3,12282.31,12700.0,3206.71,1.0,2.8,0
45.0,33833.1,17237.06,11700.0,903.81,0.0,4.9,0
22.0,83002.6,128620.9,24600.0,2468.8,0.0,3.3,0
64.0,98181.68,224842.72,25500.0,7920.59,1.0,13.1,1
,45196.79,107113.59,15500.0,3393.44,1.0,44.5,1
47.0,36307.34,54042.79,15800.0,3331.15,1.0,28.1,0
63.0,137830.57,18648.22,22400.0,6739.24,1.0,25.7,0
69.0,37726.25,39950.36,16100.0,5725.01,2.0,7.3,0
22.0,26457.04,62297.59,8800.0,1523.57,0.0,1.5,0
29.0,32872.68,43593.6,12900.0,2507.35,0.0,,0
33.0,38832.02,74309.54,,3769.89,0.0,5.5,0
43.0,32311.62,24630.27,,2885.08,0.0,2.2,0
43.0,89970.29,28528.2,36900.0,22903.49,1.0,13.9,0
65.0,15000.0,22535.5,4100.0,846.99,0.0,39.7,0
38.0,31903.27,71299.2,9900.0,4702.64,0.0,,0
56.0,52654.21,133663.03,8200.0,3308.49,0.0,6.7,0
53.0,61460.36,134030.37,12100.0,3945.35,0.0,23.5,0
50.0,149507.36,226393.02,50000.0,19327.43,0.0,,0
47.0,136918.7,235204.0,50000.0,26838.52,0.0,6.3,0
54.0,20734.57,43212.21,6700.0,490.49,0.0,31.5,1
40.0,17243.17,935.64,3300.0,81.64,0.0,5.5,0
27.0,54994.19,132798.17,15600.0,1960.89,2.0,2.4,1
22.0,36173.74,49362.42,9300.0,1321.77,0.0,0.0,0
53.0,26496.93,66475.9,7900.0,3409.75,0.0,30.5,0
,,112047.27,22500.0,7493.81,1.0,26.2,0
69.0,62219.17,32636.17,23800.0,8943.47,1.0,32.0,0
48.0,32748.71,14844.74,5700.0,1314.63,3.0,22.5,0
27.0,37255.29,35806.45,15500.0,2868.49,1.0,1.4,0
36.0,,25361.16,10000.0,2727.03,2.0,8.2,0
49.0,42323.82,49090.59,15800.0,2608.59,0.0,10.9,0
18.0,74971.74,118571.83,14400.0,5382.52,1.0,0.0,0
22.0,28374.79,34679.93,10000.0,3710.3,1.0,1.9,0
62.0,36886.06,6975.3,8100.0,1772.47,1.0,40.5,0
21.0,42635.0,106426.7,12000.0,2436.57,0.0,0.1,0
33.0,53957.32,58145.32,8400.0,799.19,1.0,4.4,0
41.0,63932.98,138722.66,12500.0,2693.26,1.0,4.8,0
33.0,184490.77,49708.08,32800.0,15598.37,1.0,3.6,0
19.0,76364.67,162586.3,16900.0,,0.0,0.9,0
66.0,77463.24,36439.3,13900.0,2858.09,1.0,22.5,0
45.0,46167.54,79088.71,16500.0,672.57,2.0,12.6,0
49.0,30093.98,51386.97,4800.0,1595.98,0.0,23.6,0
44.0,39461.14,91804.52,13200.0,2049.49,0.0,4.0,1
37.0,35376.41,31356.91,6800.0,2995.94,0.0,9.3,0
41.0,68551.35,28105.98,29700.0,9432.63,0.0,9.9,1
29.0,20115.2,48158.92,8600.0,4681.63,2.0,6.6,1
67.0,77305.49,70164.98,16800.0,6083.07,0.0,49.0,0
52.0,50496.35,34040.88,16900.0,4685.61,1.0,26.2,0
50.0,84120.78,,13300.0,1457.7,1.0,12.7,0
50.0,35089.43,15850.85,15100.0,3031.3,2.0,26.5,0
68.0,31545.25,27057.23,9700.0,3637.77,2.0,8.5,0
60.0,,43412.92,6900.0,2528.42,0.0,1.3,0
,41840.1,31394.61,10600.0,2393.64,0.0,7.4,0
29.0,87887.16,101475.62,15200.0,2545.55,,3.7,0
20.0,87385.35,97136.25,23400.0,13104.17,0.0,1.0,0
18.0,,332068.21,50000.0,3044.69,0.0,0.0,0
50.0,40243.54,93475.3,11700.0,1075.26,1.0,29.1,1
57.0,,4681.51,4000.0,896.89,0.0,19.9,0
27.0,42376.38,92584.85,7900.0,5363.4,,4.5,1
60.0,62217.7,150583.29,13900.0,5651.64,0.0,2.1,0
61.0,83176.36,148607.14,15000.0,5832.18,0.0,1.5,0
46.0,65001.3,172425.94,25500.0,10504.5,2.0,15.4,0
30.0,40224.58,39286.56,7700.0,5594.15,0.0,5.3,0
,151523.9,331991.94,49800.0,17462.44,1.0,9.2,0
48.0,29136.84,49762.78,7400.0,688.87,0.0,4.8,0
63.0,45945.59,42089.78,10000.0,4939.46,0.0,1.1,1
19.0,28340.7,50789.22,9700.0,861.66,0.0,0.4,0
68.0,54816.47,70945.91,,1106.73,2.0,11.9,0
67.0,140561.93,79835.79,38000.0,13429.45,0.0,2.4,0
52.0,,23150.22,16300.0,1509.25,0.0,24.6,0
40.0,49967.1,91317.12,14900.0,2200.94,0.0,2.5,1
34.0,19583.11,37641.29,4700.0,2786.76,1.0,9.7,1
43.0,45606.46,66445.21,14500.0,,0.0,7.0,0
25.0,108043.83,137163.41,37900.0,1726.24,0.0,1.2,0
46.0,46623.42,22040.86,7400.0,1055.84,0.0,10.6,0
43.0,44771.45,51517.63,13000.0,3468.22,1.0,,0
27.0,105180.03,231615.74,17600.0,2481.7,1.0,3.5,0
43.0,44885.12,99050.64,9200.0,3139.3,2.0,18.8,1
51.0,117622.09,205140.26,37400.0,10793.6,0.0,4.1,0
68.0,25064.71,65272.26,10300.0,2776.12,1.0,38.6,0
58.0,81365.97,193346.43,33800.0,11660.62,0.0,9.5,0
24.0,145480.53,56916.93,24900.0,4096.43,1.0,4.1,0
21.0,99182.23,104266.18,27300.0,5298.08,1.0,1.7,1
67.0,17670.22,7721.45,5700.0,1893.04,1.0,45.5,0
62.0,36938.81,48329.68,7200.0,5287.69,0.0,17.0,1
28.0,46855.75,99314.81,17800.0,8369.81,0.0,0.7,0
46.0,99307.19,50806.51,37100.0,12129.16,0.0,0.5,1
53.0,24368.07,55429.65,10300.0,1794.19,1.0,28.9,0
42.0,29396.71,,4500.0,1854.6,0.0,12.6,0
38.0,20679.73,39370.31,4400.0,,1.0,15.5,0
53.0,33008.48,4959.25,13100.0,1232.94,0.0,8.2,0
27.0,25566.44,6630.28,9000.0,632.51,0.0,3.1,0
54.0,141314.55,235079.39,50000.0,15737.59,2.0,1.1,1
26.0,36738.25,80913.32,6100.0,3929.06,2.0,7.7,1
41.0,82006.61,186004.68,27000.0,6847.9,0.0,15.4,0
52.0,54763.64,97917.59,17600.0,3673.57,0.0,31.7,0
66.0,54305.28,30226.95,8700.0,,0.0,12.7,0
52.0,37992.11,20374.32,11600.0,1851.1,0.0,20.8,0
65.0,85992.34,191530.5,28600.0,2054.39,1.0,31.9,0
53.0,59433.1,17705.98,12300.0,881.16,1.0,11.1,0
35.0,57414.17,101966.87,13300.0,,0.0,14.4,0
66.0,37947.07,58859.56,13000.0,,0.0,45.5,0
56.0,41862.03,47466.82,12200.0,,0.0,33.6,0
49.0,77137.64,90537.59,31400.0,5621.67,2.0,22.9,0
41.0,62195.22,152960.51,15700.0,5992.06,0.0,6.4,0
40.0,58342.34,127099.13,13400.0,1452.6,0.0,6.2,0
49.0,,81879.16,15400.0,7359.31,0.0,29.9,0
54.0,173939.81,195978.48,50000.0,19160.7,1.0,0.4,0
29.0,,,,2161.26,1.0,7.9,0
66.0,53201.85,140977.15,20300.0,8259.89,0.0,33.9,0
30.0,48425.4,19142.32,8900.0,1546.58,1.0,7.5,0
40.0,175049.96,231980.25,,6348.58,,21.8,0
42.0,45501.99,32294.03,10600.0,2192.28,1.0,7.5,0
52.0,43070.55,60212.12,9900.0,5217.18,0.0,11.6,0
58.0,58161.95,51941.64,23000.0,7602.87,0.0,3.2,0
47.0,35734.63,82262.87,13000.0,2138.09,0.0,12.8,0
34.0,57928.21,141450.31,25700.0,1214.57,1.0,4.2,0
66.0,224799.04,242023.63,50000.0,11568.49,,16.5,1
37.0,64849.04,17863.21,,6483.88,0.0,15.9,0
65.0,63446.2,114255.38,,9039.99,0.0,44.0,0
42.0,35216.04,38965.35,15800.0,5807.2,0.0,4.5,0
39.0,151073.88,388773.66,50000.0,16388.38,0.0,7.8,1
30.0,173410.97,53609.57,,14863.15,0.0,11.1,0
36.0,90364.63,40309.77,39000.0,13397.73,2.0,1.1,0
66.0,80201.7,143956.8,14800.0,3719.49,1.0,,0
53.0,47058.22,96842.83,17000.0,7591.08,1.0,5.7,0
29.0,68514.63,84270.94,27800.0,3578.45,0.0,6.5,0
58.0,32823.68,24530.19,14300.0,1778.08,0.0,6.0,0
36.0,27565.81,22336.56,5900.0,,0.0,,0
29.0,22194.15,20732.79,6700.0,1980.23,1.0,4.9,0
,,,24500.0,3898.45,0.0,4.0,0
,23693.96,52597.28,5300.0,2209.55,2.0,1.5,0
45.0,40143.62,7337.36,13300.0,806.27,0.0,12.7,0
31.0,52222.17,58711.88,11900.0,5539.55,1.0,8.6,0
48.0,98437.22,192676.1,24600.0,8696.16,1.0,22.5,0
69.0,38294.74,6146.05,10800.0,5779.81,0.0,38.4,0
36.0,105658.07,245088.54,32600.0,13160.49,1.0,,1
64.0,95177.17,172689.18,27100.0,4631.71,1.0,41.6,0
33.0,28487.34,7227.85,8500.0,2002.28,,12.3,0
22.0,106265.43,243368.09,25500.0,5600.1,1.0,3.0,0
52.0,45699.9,59585.45,9000.0,3910.98,4.0,1.9,1
29.0,40160.1,67621.34,6600.0,2136.35,0.0,0.1,0
42.0,45815.97,101375.51,9600.0,347.47,2.0,5.1,0
69.0,54062.53,120745.26,17500.0,1650.6,0.0,33.8,0
38.0,42233.68,47837.48,16300.0,4680.56,0.0,8.2,1
53.0,32734.51,22407.79,6600.0,2956.17,1.0,14.1,0
40.0,34518.36,25153.43,6300.0,2939.01,0.0,19.5,0
33.0,58886.41,120194.97,,7436.09,0.0,13.4,0
56.0,49203.59,,11900.0,5140.61,2.0,34.5,0
62.0,74338.62,31860.24,32400.0,18436.42,1.0,13.8,0
59.0,,10849.04,20400.0,8749.83,3.0,28.3,0
56.0,56738.51,123000.94,14100.0,6270.67,0.0,10.3,0
31.0,77318.41,80617.32,18300.0,5888.57,2.0,,0
48.0,126924.9,89997.45,39000.0,2276.72,0.0,5.5,0
22.0,130016.08,69014.04,22600.0,7784.97,0.0,1.4,0
52.0,121084.49,115492.03,22400.0,10608.46,1.0,14.6,0
40.0,91333.19,223304.81,18500.0,,0.0,18.3,0
46.0,189329.92,473385.15,50000.0,10909.06,0.0,3.4,0
60.0,70452.52,59690.98,21400.0,1301.07,0.0,,0
28.0,65862.7,161621.98,10100.0,2943.9,0.0,5.3,0
35.0,208220.47,,50000.0,,0.0,4.9,0
64.0,15000.0,33202.57,4200.0,1159.53,2.0,22.7,0
29.0,47651.15,28793.14,14500.0,3537.53,1.0,3.3,1
26.0,114863.23,238775.3,24600.0,1442.72,0.0,4.8,0
27.0,97553.65,92013.06,30800.0,5743.83,1.0,3.9,0
61.0,252556.67,148758.8,50000.0,25180.6,0.0,7.1,0
34.0,57785.4,139616.8,9900.0,4575.22,1.0,1.9,0
55.0,41835.87,25341.7,9800.0,2940.23,0.0,20.2,0
24.0,44389.1,110283.23,9900.0,216.55,0.0,5.4,0
63.0,65567.86,25991.45,14700.0,8194.06,0.0,15.5,0
30.0,143341.98,16805.92,37800.0,13214.92,0.0,8.8,0
,144420.52,323459.26,50000.0,,3.0,25.7,0
59.0,52385.82,81512.83,22200.0,4688.45,1.0,38.2,0
26.0,63057.68,71289.86,13300.0,4822.92,1.0,6.6,0
67.0,37535.37,10908.04,11700.0,3216.67,0.0,27.8,0
44.0,39961.46,61542.79,13600.0,,1.0,17.1,0
19.0,101493.94,101446.54,31100.0,1544.64,0.0,0.9,1
22.0,141680.08,178064.3,39700.0,6765.32,0.0,1.6,0
46.0,35654.47,57247.95,7400.0,1057.23,0.0,9.2,0
54.0,62678.5,100882.3,18600.0,607.1,2.0,0.4,0
55.0,46824.09,114252.91,12700.0,1804.95,1.0,30.6,0
36.0,,156047.33,35400.0,7066.16,0.0,14.4,0
,42911.3,38076.8,16300.0,,1.0,0.7,0
65.0,17053.78,14606.11,3200.0,552.4,0.0,27.1,0
62.0,98934.61,125987.1,17500.0,7967.77,2.0,20.4,0
,45157.42,41937.3,,12660.88,1.0,0.0,0
39.0,48066.16,46030.65,14900.0,795.71,0.0,20.6,0
69.0,70358.07,155744.06,28700.0,7620.49,0.0,10.9,0
34.0,66949.92,148413.02,11200.0,4510.59,1.0,1.1,0
24.0,71230.26,121911.75,21900.0,,1.0,3.6,1
42.0,,32597.38,6400.0,2906.06,0.0,17.7,0
62.0,75643.4,97246.04,30900.0,16477.83,0.0,1.4,0
21.0,17232.74,,3100.0,817.25,0.0,2.0,1
53.0,85968.75,183790.77,19100.0,10552.27,0.0,18.6,0
23.0,105982.45,198394.78,28800.0,2897.68,0.0,0.5,0
48.0,23834.46,3899.52,9800.0,1786.62,2.0,5.2,1
,65976.89,125561.06,28500.0,4966.85,1.0,10.2,0
61.0,102161.22,189162.6,45700.0,5285.77,1.0,,0
56.0,41381.86,12783.8,18100.0,2542.77,0.0,35.7,0
44.0,81160.33,31030.58,12300.0,545.27,2.0,21.3,0
27.0,15000.0,29743.62,2500.0,197.05,1.0,8.9,0
43.0,104706.63,156321.7,20300.0,9996.91,0.0,6.5,0
,55160.18,117120.19,14000.0,3817.18,2.0,17.5,1
56.0,46411.49,29834.71,18500.0,8399.08,2.0,16.4,0
20.0,97775.07,17870.69,40900.0,10387.29,0.0,0.7,0
62.0,152905.26,65252.78,31500.0,3348.41,2.0,2.2,1
30.0,72506.36,90303.16,24400.0,8267.64,0.0,0.6,0
67.0,142233.92,191421.97,50000.0,5347.02,0.0,33.9,0
45.0,21333.42,49114.68,6200.0,3370.43,0.0,12.4,0
37.0,80786.84,152190.56,14600.0,7541.62,0.0,,0
45.0,50051.0,127436.33,14400.0,3511.23,2.0,16.6,0
25.0,33761.24,7304.02,8900.0,659.84,2.0,1.8,0
58.0,17031.01,7323.56,5500.0,1779.07,0.0,23.1,0
56.0,78203.7,18266.61,22000.0,1774.31,0.0,13.6,0
18.0,91598.85,127550.94,14200.0,4245.6,0.0,,0
,121201.98,100367.8,50000.0,19507.67,0.0,1.6,0
30.0,109742.75,195523.75,34400.0,7964.35,0.0,5.7,0
45.0,34097.32,14670.76,10000.0,3359.75,1.0,9.5,0
66.0,117526.99,56043.9,50000.0,,0.0,17.4,1
42.0,125217.62,147246.37,24600.0,3194.31,3.0,19.3,0
50.0,46351.53,44760.55,9600.0,1201.89,1.0,,0
,55108.37,120933.86,21600.0,6699.04,1.0,7.7,0
23.0,30930.79,69133.38,7100.0,4367.86,,0.4,0
61.0,131732.91,,50000.0,9746.49,1.0,20.1,0
62.0,,45429.14,5100.0,1012.87,0.0,21.2,0
,74681.11,112168.76,11900.0,6837.59,0.0,26.1,0
62.0,,50417.08,11600.0,2743.28,0.0,,0
64.0,,7780.18,5800.0,1177.66,0.0,17.5,0
38.0,17591.36,32824.34,6600.0,296.56,1.0,16.2,1
33.0,47608.01,10929.07,16300.0,3831.46,0.0,12.4,0
38.0,25368.13,19185.91,10800.0,1574.61,1.0,7.7,0
28.0,56041.72,16467.69,21600.0,3097.32,1.0,4.6,0
54.0,156623.86,215299.91,32000.0,7472.73,0.0,10.9,0
53.0,61065.63,104124.08,23800.0,5620.63,0.0,32.6,0
52.0,179578.6,404352.39,50000.0,4406.09,1.0,4.0,0
36.0,30050.54,58077.07,10500.0,2943.95,,16.8,1
37.0,25120.4,61997.09,10000.0,1638.77,0.0,13.0,0
35.0,29254.56,59455.08,9400.0,3801.95,0.0,9.0,0
64.0,52101.01,43641.0,15100.0,4816.23,0.0,,0
58.0,277553.56,386509.17,50000.0,6548.89,1.0,19.0,0
66.0,,24874.37,,1994.7,1.0,19.6,0
31.0,78574.14,113804.03,16100.0,2627.77,,2.1,0
32.0,35597.15,55400.07,11900.0,4488.19,0.0,9.2,0
48.0,47368.76,85541.78,10400.0,2397.64,1.0,29.1,0
18.0,25468.25,5739.6,4400.0,452.15,1.0,0.0,0
20.0,91810.6,177703.44,13800.0,6305.64,,1.4,0
33.0,52767.19,20925.03,17500.0,1962.66,1.0,1.0,0
,104033.9,13616.67,26900.0,6800.55,1.0,9.2,0
28.0,60183.12,,22600.0,7316.94,0.0,1.2,0
29.0,17000.97,25756.3,4500.0,1042.12,1.0,6.7,0
27.0,104602.81,13696.81,30900.0,4583.01,0.0,8.4,0
49.0,16190.82,21019.22,4400.0,158.52,0.0,20.5,0
33.0,17642.36,25896.84,6100.0,2319.14,1.0,1.2,0
25.0,31246.99,8162.05,8000.0,4061.28,0.0,2.5,0
55.0,31498.23,64025.48,13800.0,7991.29,1.0,20.4,0
29.0,125193.12,82570.84,50000.0,16753.78,2.0,4.4,0
41.0,48888.93,98953.71,,,2.0,19.2,0
45.0,114511.57,96016.64,48800.0,7034.81,0.0,22.0,0
25.0,38532.2,49931.53,,3895.9,1.0,4.3,0
45.0,65551.27,151040.34,20400.0,4885.45,0.0,,0
53.0,72000.29,,,764.74,1.0,8.9,0
43.0,82259.92,167285.4,29500.0,6495.31,1.0,2.6,0
25.0,40988.4,20080.48,17100.0,3640.63,1.0,2.5,0
67.0,43186.67,6746.76,15800.0,1548.99,0.0,20.2,0
45.0,45302.69,73102.91,20400.0,4496.64,0.0,18.2,0
45.0,20101.56,21096.93,5100.0,458.07,0.0,17.8,0
54.0,51516.58,,20600.0,,0.0,2.5,0
58.0,43035.88,40824.03,15500.0,3211.4,0.0,15.8,0
53.0,76729.67,81371.43,27400.0,2618.33,1.0,6.4,0
44.0,57226.98,81595.6,14200.0,6342.04,0.0,4.1,0
34.0,120792.45,253468.62,46600.0,12970.65,0.0,13.2,0
26.0,56503.23,45910.61,23700.0,8011.2,2.0,0.3,1
50.0,38664.48,93709.51,8300.0,2672.0,0.0,13.4,0
37.0,56084.7,85423.95,18900.0,9720.67,0.0,3.2,0
30.0,83658.67,180660.88,22400.0,4773.28,0.0,10.6,0
45.0,18696.2,26269.86,8400.0,1702.19,1.0,15.0,0
65.0,,72358.4,10400.0,4283.62,1.0,10.9,1
46.0,35721.0,5831.26,7800.0,1239.26,0.0,14.1,0
30.0,69327.31,141522.34,18300.0,3004.21,0.0,8.8,0
63.0,74337.58,103580.43,25700.0,6205.74,0.0,43.1,0
52.0,57568.83,67637.23,9900.0,2956.41,0.0,7.5,0
23.0,15000.0,5403.83,5000.0,1218.47,0.0,4.4,0
,20107.52,39258.13,8600.0,1980.67,0.0,15.9,0
68.0,46940.72,18294.14,19000.0,2901.85,1.0,45.8,0
,40099.47,20563.47,6800.0,1283.86,0.0,2.5,0
64.0,54351.21,23655.21,24400.0,6477.07,0.0,,0
42.0,,1608.47,14700.0,936.47,0.0,9.7,0
19.0,135806.38,235664.68,27000.0,10934.39,0.0,0.8,0
27.0,15000.0,10958.79,2300.0,802.14,0.0,4.8,1
47.0,64963.22,30537.98,13100.0,6262.77,,19.6,1
67.0,89036.91,82992.92,35700.0,11769.52,0.0,21.0,0
62.0,82530.49,103506.17,12900.0,531.91,1.0,32.2,0
22.0,86887.01,115709.6,19100.0,6359.58,0.0,3.3,0
50.0,94718.97,95244.25,,8293.18,0.0,4.7,0
18.0,37707.42,51008.17,12300.0,4351.62,0.0,0.0,0
35.0,27976.21,30978.83,10800.0,1090.34,0.0,9.2,0
49.0,15981.56,34251.81,,1383.12,0.0,26.2,0
64.0,43583.69,6825.03,7200.0,3598.32,0.0,19.8,1
66.0,33978.39,79473.7,14200.0,5738.03,1.0,18.2,0
28.0,108767.22,70143.05,23700.0,3818.09,1.0,9.2,0
38.0,45590.98,87342.14,14400.0,5075.24,2.0,5.0,1
43.0,29195.11,32131.97,10000.0,2569.03,0.0,21.1,0
42.0,,20531.05,5300.0,992.87,1.0,11.6,0
39.0,178669.33,284274.98,50000.0,9415.72,1.0,10.8,0
44.0,53463.17,106285.22,15800.0,3517.72,0.0,8.0,0
66.0,33897.53,,5700.0,,1.0,27.5,0
30.0,58362.28,71019.96,,2947.09,0.0,,0
50.0,169081.05,47482.35,50000.0,22603.56,1.0,1.3,0
51.0,42881.32,108451.89,15400.0,9396.47,0.0,9.0,0
58.0,81814.23,178582.76,25200.0,5362.26,0.0,0.3,0
52.0,110401.24,121301.94,44200.0,11454.7,0.0,33.3,0
,17416.02,34377.2,2800.0,1071.21,0.0,0.0,0
38.0,36936.39,30343.03,8500.0,1414.53,0.0,7.9,0
65.0,102401.02,194489.26,,7499.42,0.0,34.2,0
23.0,35611.29,49640.76,6200.0,3640.61,2.0,1.7,1
45.0,69478.68,83405.09,25100.0,3371.43,0.0,18.1,0
34.0,34369.03,7643.64,9200.0,2787.04,0.0,12.9,0
22.0,41467.65,103357.43,9600.0,3272.98,1.0,3.8,1
48.0,38545.0,81889.6,,1194.78,0.0,12.0,0
22.0,79380.03,162245.6,29000.0,4797.68,0.0,,0
55.0,61141.62,53999.29,24500.0,7391.61,0.0,9.8,0
20.0,57487.09,45395.8,15400.0,3776.56,0.0,2.0,0
40.0,243895.99,350604.25,50000.0,1105.51,1.0,0.6,0
54.0,153863.09,,33600.0,2133.66,0.0,21.7,0
54.0,16502.28,39789.48,5600.0,1230.73,1.0,23.7,0
,41520.98,28729.6,6400.0,814.11,2.0,6.2,1
27.0,232321.67,363515.96,50000.0,10726.91,1.0,1.1,0
36.0,38378.24,74426.93,13200.0,4971.64,,16.9,0
34.0,189595.4,119082.55,50000.0,11775.28,1.0,2.9,0
38.0,41948.75,48469.88,11100.0,5737.88,1.0,12.5,1
31.0,47079.9,27670.78,17900.0,5605.1,,2.9,1
26.0,90957.06,170046.81,30000.0,11120.93,1.0,2.5,0
63.0,51322.05,114727.44,22000.0,3899.38,0.0,24.6,0
18.0,72894.96,162255.38,19600.0,2335.8,1.0,0.0,0
68.0,,247017.58,34200.0,13522.8,1.0,8.0,1
62.0,85415.3,86090.26,35500.0,11959.95,0.0,7.5,0
30.0,58977.97,97667.35,9700.0,200.3,0.0,5.0,0
21.0,147874.04,327942.32,28200.0,8435.79,0.0,2.3,0
18.0,91675.69,145463.47,16000.0,2024.06,0.0,0.0,0
66.0,34887.16,43168.23,14100.0,7156.66,0.0,4.0,0
,177734.32,412166.11,27200.0,3464.82,,15.3,0
